UserGenere,UserAge,UserExperience,TimeStamp,PlayerSpeed,PlayerAcceleration,CameraRotationZ,GameFps,DiscomfortLevel
0,0,0,4.999724,4,2,-0.010733,90,0
0,0,0,6.000389,2,-2,-0.009826,90,0
0,0,0,7.00076,12,10,-0.004923,90,0
0,0,0,8.000076,8,-4,-0.012517,90,0
0,0,0,9.000281,18,10,-0.007243,90,0
0,0,0,10.00013,22,4,-0.018511,90,0
0,0,0,11.00133,40,18,-0.018315,90,0
0,0,0,12.00118,57,17,-0.020202,90,0
0,0,0,13.00014,47,-10,-0.034286,90,0
0,0,0,14.00016,38,-9,-0.012685,88,0
0,0,0,15.00186,20,-18,-0.001293,90,0
0,0,0,16.00245,36,16,-0.001342,90,0
0,0,0,17.002,44,8,-0.00369,90,0
0,0,0,18.00234,31,-13,-0.005901,90,0
0,0,0,19.00251,12,-19,-0.006451,90,0
0,0,0,20.00308,21,9,-0.011756,90,0
0,0,0,21.00178,23,2,-0.006566,90,0
0,0,0,22.00285,40,17,-0.002462,90,0
0,0,0,23.00216,55,15,-0.000133,90,0
0,0,0,24.00199,69,14,-0.010311,90,0
0,0,0,25.00317,83,14,-0.005772,90,0
0,0,0,26.00204,93,10,0.003831,90,0
0,0,0,27.00143,101,8,-0.011231,90,0
0,0,0,28.00184,94,-7,0.001133,90,0
0,0,0,29.00246,45,-49,-0.054442,90,0
0,0,0,30.00175,4,-41,-0.037158,90,0
0,0,0,31.00178,21,17,-0.026131,90,0
0,0,0,32.00206,24,3,-0.001044,90,0
0,0,0,33.00281,24,0,-0.005273,90,0
0,0,0,34.00353,11,-13,0.043714,90,0
0,0,0,35.00357,26,15,0.059636,90,0
0,0,0,36.00293,39,13,0.05997,90,0
0,0,0,37.00312,52,13,0.077974,90,0
0,0,0,38.00257,66,14,0.083065,90,0
0,0,0,39.00232,79,13,0.052756,90,0
0,0,0,40.00309,91,12,0.036269,90,0
0,0,0,41.00271,103,12,0.011925,90,0
0,0,0,42.00307,114,11,0.018122,90,0
0,0,0,43.00212,127,13,-0.010617,90,0
0,0,0,44.00304,135,8,-0.025552,90,0
0,0,0,45.00259,141,6,-0.009334,90,0
0,0,0,46.004,145,4,-0.022847,90,0
0,0,0,47.00352,145,0,-0.041028,90,0
0,0,0,48.00317,145,0,-0.024454,90,0
0,0,0,49.00343,145,0,0.030377,90,0
0,0,0,50.00389,145,0,0.015756,90,0
0,0,0,51.00224,67,-78,0.054148,90,0
0,0,0,52.00346,31,-36,0.029877,90,0
0,0,0,101.995,115,12,-0.011059,92,0
0,0,0,102.996,127,12,0.000286,92,0
0,0,0,103.996,138,11,0.012497,90,0
0,0,0,104.9956,144,6,0.040931,90,0
0,0,0,105.9973,145,1,0.010627,90,0
0,0,0,106.9973,135,-10,0.047007,90,0
0,0,0,107.9975,97,-38,0.023384,90,0
0,0,0,108.9971,110,13,0.004555,90,0
0,0,0,109.9962,123,13,-0.007209,90,0
0,0,0,110.9959,75,-48,0.004401,90,0
0,0,0,112.0059,85,10,-0.094826,90,0
0,0,0,112.9967,100,15,-0.055677,90,0
0,0,0,113.9967,117,17,-0.066566,90,0
0,0,0,114.9986,107,-10,0.027485,90,0
0,0,0,115.9968,78,-29,0.039689,90,0
0,0,0,116.9969,88,10,0.016601,90,0
0,0,0,117.9978,99,11,0.006503,90,0
0,0,0,118.9974,68,-31,0.023395,90,0
0,0,0,119.9981,44,-24,0.009008,90,0
0,0,0,120.9978,59,15,-0.007703,90,0
0,0,0,121.9984,73,14,-0.010364,90,0
0,0,0,122.9985,60,-13,0.057437,90,0
0,0,0,123.9979,52,-8,0.024268,90,0
0,0,0,124.998,64,12,0.039263,90,0
0,0,0,125.998,77,13,0.049072,90,0
0,0,0,126.997,92,15,0.033797,90,0
0,0,0,127.9977,103,11,0.023985,90,0
0,0,0,128.9973,117,14,0.010727,90,0
0,0,0,129.9972,60,-57,0.006214,90,0
0,0,0,130.9967,76,16,0.020403,90,0
0,0,0,131.9994,91,15,-0.023135,90,0
0,0,0,132.9988,103,12,-0.038241,90,0
0,0,0,134.0001,115,12,-0.020546,90,0
0,0,0,134.9995,123,8,-0.012321,90,0
0,0,0,135.9992,130,7,-0.048259,90,0
0,0,0,137.0005,93,-37,-0.000604,90,0
0,0,0,137.999,108,15,-0.017711,90,0
0,0,0,138.999,119,11,0.013614,90,0
0,0,0,139.9979,77,-42,0.082565,90,0
0,0,0,141,94,17,0.090185,90,0
0,0,0,141.9993,106,12,0.055382,90,0
0,0,0,143.001,49,-57,-0.017931,90,0
0,0,0,144.0002,65,16,-0.011605,90,0
0,0,0,145.0008,56,-9,-0.034196,90,0
0,0,0,146.0003,71,15,-0.02238,90,0
0,0,0,147.0005,86,15,-0.022917,90,0
0,0,0,148.0006,98,12,-0.030718,90,0
0,0,0,149.0002,108,10,-0.042056,90,0
0,0,0,150.0011,82,-26,0.036377,90,0
0,0,0,151.0014,76,-6,-0.014495,90,0
0,0,0,152.0006,57,-19,-0.019583,90,0
0,0,0,153.0003,68,11,-0.033614,90,0
0,0,0,153.9996,80,12,-0.051199,90,0
0,0,0,154.9993,93,13,-0.011936,90,0
0,2,0,0.010937,0,0,0.028301,88,0
0,2,0,1.008663,0,0,0.017258,90,0
0,2,0,2.009546,0,0,0.019603,90,0
0,2,0,3.010498,0,0,0.038823,90,0
0,2,0,4.010725,0,0,0.016885,90,0
0,2,0,5.011413,0,0,0.017589,90,0
0,2,0,6.011243,0,0,0.035225,90,0
0,2,0,7.012115,0,0,0.059934,90,0
0,2,0,8.011875,0,0,0.045842,90,0
0,2,0,9.011871,0,0,0.037122,90,0
0,2,0,10.01258,0,0,0.046222,90,0
0,2,0,11.01142,0,0,0.058535,90,0
0,2,0,12.01252,0,0,0.027835,90,0
0,2,0,13.01193,0,0,0.040027,90,0
0,2,0,14.01174,0,0,0.036661,90,0
0,2,0,15.01193,0,0,0.029747,90,0
0,2,0,16.01191,0,0,0.02792,90,0
0,2,0,17.01226,0,0,0.034249,90,0
0,2,0,18.01225,0,0,0.019427,90,0
0,2,0,19.01215,0,0,0.023313,90,0
0,2,0,20.01249,0,0,0.028547,90,0
0,2,0,21.0132,0,0,0.005839,90,0
0,2,0,22.01326,0,0,0.009581,90,0
0,2,0,23.01189,0,0,0.00649,90,0
0,2,0,24.01275,0,0,0.020083,90,0
0,2,0,25.0133,11,11,0.024962,90,0
0,2,0,26.01248,21,10,0.026734,90,0
0,2,0,27.01404,19,-2,0.039598,90,0
0,2,0,28.01354,41,22,0.039597,90,0
0,2,0,29.0142,63,22,0.058753,90,0
0,2,0,30.01283,62,-1,0.042217,90,0
0,2,0,31.01357,16,-46,0.017093,90,0
0,2,0,32.01442,26,10,0.016998,90,0
0,2,0,33.01496,25,-1,0.030356,90,0
0,2,0,34.01524,30,5,0.03885,90,0
0,2,0,35.01544,37,7,0.032266,90,0
0,2,0,36.01461,43,6,0.019536,90,0
0,2,0,37.01428,48,5,0.024948,90,0
0,2,0,38.01431,53,5,0.032939,90,0
0,2,0,39.01611,59,6,0.018212,90,0
0,2,0,40.01501,59,0,0.039161,90,0
0,2,0,41.01563,49,-10,0.027195,90,0
0,2,0,42.01564,28,-21,0.005511,90,0
0,2,0,43.01561,8,-20,-0.00206,90,0
0,2,0,44.01484,9,1,0.011477,90,0
0,2,0,45.01449,10,1,-0.013448,90,0
0,2,0,46.01508,21,11,-0.033043,90,0
0,2,0,47.01564,25,4,-0.00037,90,0
0,2,0,48.01593,24,-1,0.008939,90,0
0,2,0,49.01516,28,4,0.0112,90,0
0,2,0,50.01533,37,9,-0.020989,90,0
0,2,0,51.01501,42,5,-0.066834,90,0
0,2,0,52.01573,48,6,-0.084572,90,0
0,2,0,53.00544,51,3,-0.088371,90,0
0,2,0,54.01606,57,6,-0.100112,90,0
0,2,0,55.01467,60,3,-0.100119,90,0
0,2,0,56.0151,64,4,-0.085157,90,0
0,2,0,57.01494,68,4,-0.073903,90,0
0,2,0,58.01416,71,3,-0.063539,90,0
0,2,0,59.01472,49,-22,-0.056364,90,0
0,2,0,60.01535,23,-26,-0.078141,90,0
0,2,0,61.01516,19,-4,-0.058032,90,0
0,2,0,62.01466,22,3,-0.058735,90,0
0,2,0,63.01603,23,1,-0.083373,90,0
0,2,0,64.01446,32,9,-0.073458,90,0
0,2,0,65.01379,49,17,-0.066902,90,0
0,2,0,66.01531,61,12,-0.048121,90,0
0,2,0,67.01608,69,8,-0.046982,90,0
0,2,0,68.00542,70,1,-0.049494,90,0
0,2,0,69.00575,70,0,-0.044611,90,0
0,2,0,70.00568,71,1,-0.035006,90,0
0,2,0,71.00495,73,2,-0.040107,90,0
0,2,0,72.00629,74,1,-0.003704,90,0
0,2,0,73.00543,74,0,0.015898,90,0
0,2,0,74.00616,45,-29,0.001734,90,0
0,2,0,75.00613,47,2,0.039402,92,0
0,2,0,76.00635,21,-26,0.062264,88,0
0,2,0,77.00689,35,14,0.050776,90,0
0,2,0,78.00537,52,17,0.05404,90,0
0,2,0,79.00629,48,-4,0.028191,90,0
0,2,0,80.00504,56,8,0.010167,90,0
0,2,0,81.01606,69,13,-0.002861,90,0
0,2,0,82.00549,77,8,-0.010602,90,0
0,2,0,83.00686,84,7,-0.041666,90,0
0,2,0,84.00643,15,-69,-0.074303,90,0
0,2,0,85.00588,20,5,-0.061062,90,0
0,2,0,86.00666,27,7,-0.046445,90,0
0,2,0,87.0071,33,6,-0.055007,88,0
0,2,0,88.00744,38,5,-0.044837,90,0
0,2,0,89.00849,43,5,-0.066242,90,0
0,2,0,90.00787,48,5,-0.064237,90,0
0,2,0,91.0076,51,3,-0.065441,90,0
0,2,0,92.0072,54,3,-0.079109,90,0
0,2,0,93.00748,57,3,-0.084224,90,0
0,2,0,94.00749,60,3,-0.073608,90,0
0,2,0,95.00755,59,-1,-0.046866,90,0
0,2,0,96.00679,28,-31,-0.043244,90,0
0,2,0,97.00749,25,-3,0.003389,90,0
0,2,0,98.00799,18,-7,0.00276,90,0
0,2,0,99.00748,15,-3,-0.019184,90,0
0,2,0,100.0077,22,7,-0.027107,90,0
0,2,0,101.0075,25,3,-0.019229,90,0
0,2,0,102.0075,41,16,0.0242,88,0
0,2,0,103.0085,49,8,0.088923,90,0
0,2,0,104.0072,39,-10,0.102357,90,0
0,2,0,105.0081,51,12,0.118115,90,0
0,2,0,106.0074,58,7,0.099763,90,0
0,2,0,107.0079,65,7,0.097926,92,0
0,2,0,108.0076,71,6,0.104578,90,0
0,2,0,109.0064,76,5,0.09637,90,0
0,2,0,110.0064,85,9,0.112009,90,0
0,2,0,111.0075,96,11,0.110915,90,0
0,2,0,112.0066,107,11,0.127,90,0
0,2,0,113.0084,111,4,0.003109,88,0
0,2,0,114.0076,11,-100,-0.018638,90,0
0,2,0,115.0076,5,-6,-0.023995,90,0
0,2,0,116.0077,2,-3,-0.017495,90,0
0,2,0,117.0074,3,1,0.017806,90,0
0,2,0,118.0083,2,-1,0.016153,90,0
0,2,0,119.0079,0,-2,0.01229,90,0
0,2,0,120.009,0,0,0.019366,90,0
0,2,0,121.0092,13,13,0.015791,90,0
0,2,0,122.0093,10,-3,0.025641,90,0
0,2,0,123.0092,13,3,0.020655,90,0
0,2,0,124.0095,29,16,0.022171,90,0
0,2,0,125.0086,44,15,0.027875,90,0
0,2,0,126.0092,59,15,0.037064,90,0
0,2,0,127.0097,74,15,0.042288,90,0
0,2,0,128.0092,87,13,0.051188,90,0
0,2,0,129.0099,97,10,0.006849,90,0
0,2,0,130.0093,100,3,-0.003153,90,0
0,2,0,131.0102,108,8,-0.060441,90,0
0,2,0,132.0095,115,7,-0.041866,90,0
0,2,0,133.0077,119,4,0.008907,90,0
0,2,0,134.0095,125,6,-0.002132,90,0
0,2,0,135.0095,125,0,0.036019,90,0
0,2,0,136.0107,124,-1,0.066044,90,0
0,2,0,137.0109,123,-1,0.061423,90,0
0,2,0,138.01,130,7,0.064238,90,0
0,2,0,139.0108,137,7,0.050197,90,0
0,2,0,140.0103,145,8,0.034186,90,0
0,2,0,141.0108,145,0,-0.065607,90,0
0,2,0,142.0089,49,-96,-0.029739,90,0
0,2,0,143.0096,24,-25,-0.045044,90,0
0,2,0,144.0099,10,-14,-0.037254,90,0
0,2,0,145.0105,5,-5,0.000764,90,0
0,2,0,146.0107,3,-2,-0.025849,90,0
0,2,0,147.0102,2,-1,-0.027234,90,0
0,2,0,148.0104,4,2,-0.023354,90,0
0,2,0,149.0101,0,-4,-0.003135,90,0
0,2,0,150.0106,2,2,0.011886,90,0
0,2,0,151.0108,5,3,-0.003787,90,0
0,2,0,152.0106,2,-3,-0.004637,90,0
0,2,0,153.0103,0,-2,-0.006724,90,0
0,2,0,154.0103,0,0,-0.004997,90,0
0,2,0,155.0111,3,3,-0.011383,90,0
0,2,0,156.0117,14,11,0.028154,90,0
0,2,0,157.0116,8,-6,0.060124,90,0
0,2,0,158.0121,3,-5,0.057584,90,0
0,2,0,159.0119,0,-3,0.055068,90,0
0,2,0,160.0125,0,0,0.054106,90,0
0,2,0,161.0125,0,0,0.041234,90,0
0,2,0,162.0125,0,0,0.043239,90,0
0,2,0,163.0128,4,4,0.038822,90,0
0,2,0,164.0123,12,8,0.051673,90,0
0,2,0,165.0127,14,2,0.069837,90,0
0,2,0,166.0126,13,-1,0.07297,90,0
0,2,0,167.0127,5,-8,0.067662,90,0
0,2,0,168.0128,1,-4,0.054079,90,0
0,2,0,169.0122,8,7,0.05407,90,0
0,2,0,170.0125,15,7,0.084254,90,0
0,2,0,171.0121,16,1,0.095588,90,0
0,2,0,172.0117,14,-2,0.095836,90,0
0,2,0,173.0119,16,2,0.101219,90,0
0,2,0,174.0118,18,2,0.095826,90,0
0,2,0,175.0123,19,1,0.108847,90,0
0,2,0,176.0129,30,11,0.131467,90,0
0,2,0,177.0133,28,-2,0.143381,90,0
0,2,0,178.0132,32,4,0.096553,90,0
0,2,0,179.0139,30,-2,0.063849,90,0
0,2,0,180.0139,43,13,0.044788,90,0
0,2,0,181.0143,38,-5,0.017351,90,0
0,2,0,182.0145,41,3,0.017131,90,0
0,2,0,183.0142,59,18,0.014799,90,0
0,2,0,184.0145,73,14,0.053524,90,0
0,2,0,185.0142,32,-41,0.056298,90,0
0,2,0,186.0137,38,6,0.061045,90,0
0,2,0,187.014,42,4,0.070986,90,0
0,2,0,188.0132,37,-5,0.097033,90,0
0,2,0,189.0133,37,0,0.104335,90,0
0,2,0,190.0137,47,10,0.110459,90,0
0,2,0,191.0134,49,2,0.053634,90,0
0,2,0,192.0127,46,-3,0.030095,90,0
0,2,0,193.0147,33,-13,0.013213,90,0
0,2,0,194.0139,41,8,0.005163,90,0
0,2,0,195.0151,52,11,-0.002155,90,0
0,2,0,196.0146,65,13,0.046932,90,0
0,2,0,197.0139,78,13,0.074094,90,0
0,2,0,198.0137,92,14,0.076166,90,0
0,2,0,199.0151,104,12,0.009838,90,0
0,2,0,200.0146,112,8,0.052602,90,0
0,2,0,201.0137,85,-27,0.059027,90,0
0,2,0,202.015,49,-36,0.001182,90,0
0,2,0,203.0145,19,-30,-0.14213,90,0
0,2,0,204.0159,7,-12,-0.075496,90,0
0,2,0,205.015,6,-1,-0.035259,90,0
0,2,0,206.0155,7,1,0.03243,90,0
0,2,0,207.0151,21,14,0.011931,90,0
0,2,0,208.0154,35,14,-0.008047,90,0
0,2,0,209.0158,48,13,0.003966,90,0
0,2,0,210.0051,50,2,-0.039412,90,0
0,2,0,211.0149,56,6,-0.050562,90,0
0,2,0,212.0147,72,16,-0.049276,90,0
0,2,0,213.0148,87,15,0.00166,90,0
0,2,0,214.0144,80,-7,0.025843,90,0
0,2,0,215.0162,76,-4,0.028173,90,0
0,2,0,216.0154,61,-15,0.061963,90,0
0,2,0,217.0051,55,-6,0.058247,90,0
0,2,0,218.0052,42,-13,0.067174,90,0
0,2,0,219.0053,47,5,0.084622,90,0
0,2,0,220.0061,57,10,0.079098,90,0
0,2,0,221.0054,69,12,0.082463,90,0
0,2,0,222.0057,80,11,0.093276,90,0
0,2,0,223.0055,83,3,0.086997,90,0
0,2,0,224.0052,88,5,0.043583,90,0
0,2,0,225.0155,88,0,0.075551,90,0
0,2,0,226.0138,25,-63,-0.014229,90,0
0,2,0,227.0146,13,-12,0.062857,90,0
0,2,0,228.0149,5,-8,0.092326,90,0
0,2,0,229.0147,8,3,0.084002,90,0
0,2,0,230.0157,18,10,0.063739,90,0
0,2,0,231.0149,5,-13,0.071329,90,0
0,2,0,232.015,7,2,0.078029,90,0
0,2,0,233.015,12,5,0.089396,90,0
0,2,0,234.0144,7,-5,0.101574,90,0
0,2,0,235.0157,14,7,0.076489,90,0
0,2,0,236.0154,0,-14,0.07333,90,0
0,2,0,237.0053,8,8,0.083315,90,0
0,2,0,238.0157,19,11,0.095682,90,0
0,2,0,239.0154,9,-10,0.1071,90,0
0,2,0,240.0149,2,-7,0.11179,90,0
0,2,0,241.0154,6,4,0.100791,90,0
0,2,0,242.0054,21,15,0.11903,90,0
0,2,0,243.0075,15,-6,0.081792,90,0
0,2,0,244.0066,20,5,0.058504,88,0
0,2,0,245.007,25,5,0.077458,90,0
0,2,0,246.0073,24,-1,0.055354,90,0
0,2,0,247.0075,38,14,0.036701,92,0
0,2,0,248.0077,49,11,0.02515,88,0
0,2,0,249.0076,59,10,0.02289,90,0
0,2,0,250.0075,58,-1,0.045724,90,0
0,2,0,251.0079,30,-28,0.066583,88,0
0,2,0,252.0079,38,8,0.068218,90,0
0,2,0,253.0069,43,5,0.095374,88,0
0,2,0,254.0063,47,4,0.096545,90,0
0,2,0,255.0065,50,3,0.110427,90,0
0,2,0,256.0063,51,1,0.066223,90,0
0,2,0,257.0063,49,-2,0.052348,90,0
0,2,0,258.0074,48,-1,0.027912,88,0
0,2,0,259.0079,44,-4,0.01704,90,0
0,2,0,260.0083,34,-10,-0.00304,88,0
0,2,0,261.0082,32,-2,0.028149,90,0
0,2,0,262.008,47,15,0.056298,88,0
0,2,0,263.0072,60,13,0.073467,90,0
0,2,0,264.007,37,-23,0.075485,90,0
0,2,0,265.007,52,15,0.06226,88,0
0,2,0,266.0083,31,-21,0.036798,90,0
0,2,0,267.009,43,12,0.028681,90,0
0,2,0,268.009,27,-16,0.005822,90,0
0,2,0,269.0093,25,-2,0.017764,90,0
0,2,0,270.0096,25,0,0.012211,90,0
0,2,0,271.0086,30,5,0.097569,90,0
0,2,0,272.0091,25,-5,0.0782,90,0
0,2,0,273.0092,30,5,0.047145,90,0
0,2,0,274.0088,43,13,0.042316,90,0
0,2,0,275.0083,60,17,0.043654,90,0
0,2,0,276.0082,73,13,0.034047,88,0
0,2,0,277.0087,88,15,0.01741,90,0
0,2,0,278.0089,98,10,0.00014,90,0
0,2,0,279.0101,102,4,-0.001977,90,0
0,2,0,280.0094,100,-2,0.03613,90,0
0,2,0,281.0099,91,-9,-0.037214,90,0
0,2,0,282.0094,100,9,-0.06581,90,0
0,2,0,283.0105,106,6,-0.060052,90,0
0,2,0,284.0092,37,-69,0.003386,90,0
0,2,0,285.0096,10,-27,0.018548,90,0
0,2,0,286.0087,3,-7,0.013656,90,0
0,2,0,287.0098,5,2,0.007729,90,0
0,2,0,288.0092,5,0,0.004292,90,0
0,2,0,289.009,7,2,0.003069,90,0
0,2,0,290.0102,5,-2,-0.031997,90,0
0,2,0,291.0107,0,-5,-0.044256,90,0
0,2,0,292.0106,3,3,-0.033135,90,0
0,2,0,293.0109,19,16,-0.053971,90,0
0,2,0,294.0102,35,16,-0.081174,90,0
0,2,0,295.0095,51,16,-0.087786,90,0
0,2,0,296.0102,66,15,-0.108526,90,0
0,2,0,297.0101,43,-23,-0.131971,90,0
0,2,0,298.0105,36,-7,-0.155095,90,0
0,2,0,299.0102,30,-6,-0.154997,90,0
0,2,0,300.0106,41,11,-0.140025,90,0
0,2,0,301.0089,29,-12,-0.105444,90,0
1,0,0,0.011317,0,0,0.009385,90,0
1,0,0,1.020213,0,0,0.017539,90,0
1,0,0,2.021003,11,11,0.009889,90,0
1,0,0,3.010084,32,21,0.008616,90,0
1,0,0,4.010108,54,22,-0.002159,90,0
1,0,0,5.012858,63,9,-0.010829,90,0
1,0,0,6.011718,70,7,-0.021357,90,0
1,0,0,7.013069,54,-16,0.018415,90,0
1,0,0,8.013658,69,15,0.004769,90,0
1,0,0,9.013366,83,14,-0.005369,90,0
1,0,0,10.01286,96,13,-0.02712,90,0
1,0,0,11.01364,107,11,-0.026797,90,0
1,0,0,12.01349,20,-87,-0.019299,90,0
1,0,0,13.01354,13,-7,-0.038269,90,0
1,0,0,14.01414,0,-13,-0.025083,90,0
1,0,0,15.01382,18,18,-0.010159,90,0
1,0,0,16.01321,35,17,-0.012492,90,0
1,0,0,17.01385,50,15,-0.005306,90,0
1,0,0,18.01427,56,6,0.009355,90,0
1,0,0,19.01353,56,0,0.003142,90,0
1,0,0,20.01479,65,9,-0.011382,90,0
1,0,0,21.01464,73,8,0.05941,90,0
1,0,0,22.01448,78,5,0.098716,90,0
1,0,0,23.01319,89,11,0.098329,90,0
1,0,0,24.01201,100,11,0.084013,90,0
1,0,0,25.01227,111,11,0.064732,90,0
1,0,0,26.01334,124,13,0.055793,90,0
1,0,0,27.01274,88,-36,0.049742,90,0
1,0,0,28.01198,80,-8,0.0172,90,0
1,0,0,29.01301,94,14,-0.000861,90,0
1,0,0,30.01246,105,11,0.012064,90,0
1,0,0,31.01304,115,10,0.000202,90,0
1,0,0,32.01484,126,11,-0.036941,90,0
1,0,0,33.01384,101,-25,-0.037405,90,0
1,0,0,34.01444,115,14,-0.062165,90,0
1,0,0,35.015,126,11,-0.042459,90,0
1,0,0,36.01351,139,13,-0.007634,90,0
1,0,0,37.01483,128,-11,0.018934,90,0
1,0,0,38.01518,119,-9,-0.017985,90,0
1,0,0,39.01557,126,7,0.006183,90,0
1,0,0,40.0161,135,9,0.035069,90,0
1,0,0,41.01439,126,-9,0.005464,90,0
1,0,0,42.01492,83,-43,0.045517,90,0
1,0,0,43.01577,89,6,-0.018326,90,0
1,0,0,44.01613,99,10,-0.096097,90,0
1,0,0,45.01538,107,8,-0.098174,90,0
1,0,0,46.01403,119,12,-0.087781,90,0
1,0,0,47.01443,130,11,-0.066683,90,0
1,0,0,48.01531,131,1,-0.055488,90,0
1,0,0,49.01404,129,-2,-0.045493,90,0
1,0,0,50.01517,137,8,0.005274,90,0
1,0,0,51.01485,145,8,-0.011657,90,0
1,0,0,52.01511,145,0,0.002219,90,0
1,0,0,53.01611,124,-21,0.039462,90,0
1,0,0,54.0168,123,-1,0.048618,90,0
1,0,0,55.01367,134,11,0.038033,90,0
1,0,0,56.01415,145,11,0.010287,90,0
1,0,0,57.01557,142,-3,-0.00678,90,0
1,0,0,58.01624,117,-25,-0.002594,90,0
1,0,0,59.01735,127,10,-0.013838,88,0
1,0,0,60.0164,126,-1,-0.043958,90,0
1,0,0,61.01616,131,5,-0.025995,90,0
1,0,0,62.01513,119,-12,-0.014113,90,0
1,0,0,63.01645,113,-6,0.017743,90,0
1,0,0,64.01677,114,1,0.106496,90,0
1,0,0,65.01552,123,9,0.091288,90,0
1,0,0,66.01594,132,9,0.081457,90,0
1,0,0,67.01578,145,13,0.065599,90,0
1,0,0,68.01536,132,-13,0.069268,90,0
1,0,0,69.01659,134,2,-0.000608,90,0
1,0,0,70.01553,142,8,0.012911,90,0
1,0,0,71.01682,145,3,0.029373,90,0
1,0,0,72.01563,136,-9,-0.03151,90,0
1,0,0,73.01627,116,-20,-0.02569,90,0
1,0,0,74.01597,129,13,-0.0549,90,0
1,0,0,75.01445,141,12,-0.017839,90,0
1,0,0,76.01627,135,-6,0.003233,90,0
1,0,0,77.01598,125,-10,0.007637,90,0
1,0,0,78.01716,111,-14,0.024848,88,0
1,0,0,79.01733,123,12,0.031165,90,0
1,0,0,80.01788,132,9,0.034041,90,0
1,0,0,81.01685,125,-7,-0.004421,90,0
1,0,0,82.01688,113,-12,0.038923,92,0
1,0,0,83.01686,103,-10,-0.07693,88,0
1,0,0,84.0173,112,9,-0.102738,88,0
1,0,0,85.01675,122,10,-0.106952,90,0
1,0,0,86.01566,134,12,-0.086051,90,0
1,0,0,87.01645,145,11,-0.068854,90,0
1,0,0,88.01517,135,-10,-0.065187,90,0
1,0,0,89.01643,135,0,-0.000354,88,0
1,0,0,90.01666,144,9,-0.014275,88,0
1,0,0,91.01783,145,1,-0.015235,90,0
1,0,0,92.01857,129,-16,0.031069,90,0
1,0,0,93.01792,139,10,0.046433,88,0
1,0,0,94.0176,145,6,0.044996,92,0
1,0,0,95.0162,145,0,0.014492,90,0
1,0,0,96.01846,145,0,-0.01344,88,0
1,0,0,97.01847,114,-31,0.007458,88,0
0,0,0,0.011092,0,0,-0.001694,90,0
0,0,0,1.01893,0,0,-0.002641,90,0
0,0,0,2.009226,4,4,-0.000087,90,0
0,0,0,3.010703,25,21,-0.00476,90,0
0,0,0,4.012049,40,15,0.001591,90,0
0,0,0,5.011549,57,17,-0.010402,90,0
0,0,0,6.011959,70,13,-0.00709,90,0
0,0,0,7.011798,83,13,0.006435,88,0
0,0,0,8.013364,85,2,-0.012602,90,0
0,0,0,9.012961,88,3,-0.015218,90,0
0,0,0,10.0135,99,11,-0.017576,90,0
0,0,0,11.01286,111,12,-0.021213,90,0
0,0,0,12.01302,76,-35,0.02079,90,0
0,0,0,13.01301,39,-37,-0.028332,90,0
0,0,0,14.01287,55,16,-0.045855,90,0
0,0,0,15.01381,69,14,0.022171,90,0
0,0,0,16.01416,81,12,0.094284,90,0
0,0,0,17.01406,92,11,0.102944,90,0
0,0,0,18.01282,103,11,0.108221,90,0
0,0,0,19.01204,115,12,0.092129,90,0
0,0,0,20.01213,125,10,0.076511,90,0
0,0,0,21.01253,53,-72,0.069584,90,0
0,0,0,22.01254,69,16,0.067762,90,0
0,0,0,23.01226,86,17,0.051842,90,0
0,0,0,24.01391,99,13,0.019994,90,0
0,0,0,25.01341,110,11,0.016747,90,0
0,0,0,26.01408,121,11,0.020301,90,0
0,0,0,27.01375,132,11,-0.004137,90,0
0,0,0,28.01477,97,-35,-0.029706,90,0
0,0,0,29.01468,107,10,-0.025619,90,0
0,0,0,30.01326,118,11,-0.058828,90,0
0,0,0,31.01198,131,13,-0.023267,90,0
0,0,0,32.01356,92,-39,0.000016,90,0
0,0,0,33.01426,78,-14,0.027063,90,0
0,0,0,34.01423,94,16,0.011701,90,0
0,0,0,35.01481,107,13,0.027521,90,0
0,0,0,36.01467,118,11,0.034744,90,0
0,0,0,37.01414,129,11,0.03668,90,0
0,0,0,38.0146,130,1,-0.003887,90,0
0,0,0,39.01488,51,-79,0.041339,90,0
0,0,0,40.01426,60,9,-0.019349,90,0
0,0,0,41.01546,72,12,-0.084721,90,0
0,0,0,42.01442,82,10,-0.109537,90,0
0,0,0,43.01394,95,13,-0.098013,90,0
0,0,0,44.01429,108,13,-0.086074,90,0
0,0,0,45.01337,122,14,-0.067454,90,0
0,0,0,46.01431,91,-31,-0.060691,90,0
0,0,0,47.01359,106,15,-0.045802,90,0
0,0,0,48.01471,119,13,-0.028978,90,0
0,0,0,49.01568,129,10,-0.016012,90,0
0,0,0,50.01482,138,9,-0.025701,90,0
0,0,0,51.01583,145,7,0.024908,90,0
0,0,0,52.01593,90,-55,0.018818,90,0
0,0,0,53.0158,103,13,0.065008,90,0
0,0,0,54.0154,117,14,0.037471,90,0
0,0,0,55.01407,130,13,-0.002934,90,0
0,0,0,56.01479,87,-43,-0.029185,90,0
0,0,0,57.0152,92,5,-0.010026,90,0
0,0,0,58.01595,64,-28,0.015557,90,0
0,0,0,59.01684,63,-1,-0.023809,90,0
0,0,0,60.01731,78,15,-0.026394,90,0
0,0,0,61.01645,92,14,-0.029827,90,0
